AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Latitude,Longitude
9100INVGWRE,INVGWRE,ING,Invergowrie Rail Station,"",U,334930,729870,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,56.4564629346, -3.0574006479
9100SPFD,SPFD,SPF,Springfield Rail Station,"",U,334960,711890,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.2949608449, -3.0524499272
9100HOOTON,HOOTON,HOO,Hooton Rail Station,"",U,334980,378250,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.2972130919, -2.9770090629
9100LVRPLCH,LVRPLCH,LVC,Liverpool Central Rail Station,"",U,335000,390200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4046152032, -2.9791681938
9100LVRPLCL,LVRPLCL,LVC,Liverpool Central Loop Line,"",U,335001,390200,2003-11-04T00:00:00,2008-04-25T15:26:31,3,rev,53.4046153265, -2.9791531546
9100LVRPLSH,LVRPLSH,LIV,Liverpool Lime Street Rail Station,"",U,335100,390500,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4073236407, -2.977726082
9100LVRPLSL,LVRPLSL,LVL,Liverpool Lime Street Low Level Rail Station,"",U,335100,390600,2003-11-04T00:00:00,2008-04-25T15:26:31,2,rev,53.4082223458, -2.9777466846
9100BNWK,BNWK,BRW,Brunswick Rail Station,"",U,335173,387821,2003-11-04T00:00:00,2009-03-30T16:44:24,3,rev,53.3832558566, -2.9760770621
9100BKNELL,BKNELL,BUK,Bucknell Rail Station,"",U,335577,273680,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.3573903067, -2.94737686
9100MEOLSCP,MEOLSCP,MEC,Meols Cop Rail Station,"",U,335592,417083,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.6462862013, -2.9758023054
9100WALTONM,WALTONM,WAO,Walton (Merseyside) Rail Station,"",U,335970,395930,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4562297489, -2.9657463744
9100WICK,WICK,WCK,Wick Rail Station,"",U,336065,950885,2003-11-04T00:00:00,2010-02-25T14:50:47,4,rev,58.441552763, -3.0968646871
9100ORELPKH,ORELPKH,OPK,Orrell Park Rail Station,"",U,336140,396560,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,53.4619123452, -2.9633147359
9100RICELA,RICELA,RIL,Rice Lane Rail Station,"",U,336200,396100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4577855134, -2.9623176912
9100LYTHAM,LYTHAM,LTM,Lytham Rail Station,"",U,336510,427420,2005-03-18T00:00:00,2007-02-13T17:06:21,3,rev,53.7392940824, -2.9640373329
9100CARK,CARK,CAK,Cark Rail Station,"",U,336520,476235,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.177962852, -2.9740635997
9100DALSTON,DALSTON,DLS,Dalston (Cumbria) Rail Station,"",U,336600,550600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.8461812399, -2.9888562179
9100AINTREE,AINTREE,AIN,Aintree Rail Station,"",U,336625,397890,2003-11-04T00:00:00,2009-01-05T10:37:07,2,rev,53.4739239739, -2.9562794487
9100WALLYFD,WALLYFD,WAF,Wallyford Rail Station,"",U,336700,672380,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9402786267, -3.0149549323
9100STMCHLS,STMCHLS,STM,St Michaels Rail Station,"",U,336710,386950,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.3756143466, -2.9527983882
9100WORLE,WORLE,WOR,Worle Rail Station,"",U,336760,162500,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.3580317777, -2.9096264535
9100OLDROAN,OLDROAN,ORN,Old Roan Rail Station,"",U,336990,399330,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,53.4869093953, -2.9510705094
9100EDGH,EDGH,EDG,Edge Hill Rail Station,"",U,337170,389950,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.402631221, -2.9464830162
9100LTLSUTN,LTLSUTN,LTT,Little Sutton Rail Station,"",U,337210,376920,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.2855291567, -2.9432922123
9100CPNHRST,CPNHRST,CPU,Capenhurst Rail Station,"",U,337240,374100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.2601877687, -2.9422844784
9100CUPAR,CUPAR,CUP,Cupar Rail Station,"",U,337700,714300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.3169774524, -3.0087585168
9100FAZKRLY,FAZKRLY,FAZ,Fazakerley Rail Station,"",U,337916,397336,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.4690990636, -2.936722397
9100MSSD,MSSD,MOS,Moss Side Rail Station,"",U,337940,430260,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.764988776, -2.9429318748
9100HOPTONH,HOPTONH,HPT,Hopton Heath Rail Station,"",U,338030,277435,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.3914278931, -2.9120578549
9100MAGHULL,MAGHULL,MAG,Maghull Rail Station,"",U,338360,401490,2005-03-18T00:00:00,2007-02-13T17:06:21,3,rev,53.5064842654, -2.930851711
9100AIGBURT,AIGBURT,AIG,Aigburth Rail Station,"",U,338400,385700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.364579864, -2.9271549702
9100OPOL,OPOL,OVE,Overpool Rail Station,"",U,338490,376740,2005-03-17T00:00:00,2011-03-24T17:35:58,2,rev,53.2840618342, -2.9240604888
9100WVRTTEC,WVRTTEC,WAV,Wavertree Technology Park Rail Station,"",U,338741,390216,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.405206521, -2.9229088929
9100MSLH,MSLH,MSH,Mossley Hill Rail Station,"",U,339200,387300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.3790525198, -2.9154430601
9100PPAN,PPAN,PST,Prestonpans Rail Station,"",U,339230,673770,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,55.9530925088, -2.9747721637
9100CRSNGTN,CRSNGTN,CSG,Cressington Rail Station,"",U,339400,385040,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.3587637655, -2.9120028641
9100BESCRLA,BESCRLA,BES,Bescar Lane Rail Station,"",U,339605,414535,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.6238666357, -2.914609859
9100KTBK,KTBK,KBK,Kents Bank Rail Station,"",U,339700,475630,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.172910528, -2.9252290041
9100WALERTN,WALERTN,WSA,West Allerton Rail Station,"",U,339750,386190,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.3691394493, -2.9069642345
9100BROOME,BROOME,BME,Broome Rail Station,"",U,339900,280900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.4227839595, -2.8852059507
9100TOWNGRN,TOWNGRN,TWN,Town Green Rail Station,"",U,340160,405510,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.5428211891, -2.9044849794
9100KKBY,KKBY,KIR,Kirkby Rail Station,"",U,340190,399210,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4862048537, -2.9028281809
9100CARLILE,CARLILE,CAR,Carlisle Rail Station,"",U,340240,555500,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.8906568723, -2.9331955073
9100DUNDETB,DUNDETB,DEE,Dundee Rail Station,"",U,340242,729793,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.4564750929, -2.9712080372
9100HEYMST,HEYMST,HHB,Heysham Port Rail Station,"",U,340290,460070,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.0331542281, -2.9131111175
9100ELSMPRT,ELSMPRT,ELP,Ellesmere Port Rail Station,"",U,340330,376510,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,53.2822052615, -2.8964224623
9100BACHE,BACHE,BAC,Bache Rail Station,"",U,340545,368340,2003-11-04T00:00:00,2011-02-28T15:16:26,2,rev,53.2087996005, -2.8916714556
9100BROADGR,BROADGR,BGE,Broad Green Rail Station,"",U,340699,390337,2003-11-04T00:00:00,2008-11-12T18:06:12,2,rev,53.4065176265, -2.8934838097
9100AGHTNPH,AGHTNPH,AUG,Aughton Park Rail Station,"",U,340790,406775,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.5542616334, -2.8952192106
9100LVRPSPY,LVRPSPY,LPY,Liverpool South Parkway Rail Station,"",U,340920,384909,2006-03-21T00:00:00,2009-10-09T19:04:20,2,rev,53.3577585374, -2.8891427297
9100ALERTN,ALERTN,LPY,Liverpool South Parkway Rail Station,"",U,340921,384909,2008-11-03T17:50:07,2009-10-09T19:04:20,1,rev,53.3577586492, -2.8891277066
9100GOVS,GOVS,GOS,Grange-over-Sands Rail Station,"",U,341200,478150,2003-11-04T00:00:00,2011-03-07T15:31:51,4,rev,54.1957302552, -2.9027471889
9100CHST,CHST,CTR,Chester Rail Station,"",U,341335,366985,2005-09-02T00:00:00,2009-10-09T19:03:06,2,rev,53.1967089901, -2.8795954639
9100WMER,WMER,WDM,Windermere Rail Station,"",U,341420,498610,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,54.3796096377, -2.9033943659
9100ORMSKRK,ORMSKRK,OMS,Ormskirk Rail Station,"",U,341740,408435,2003-11-04T00:00:00,2011-02-07T18:49:18,4,rev,53.56928696, -2.8811915199
9100KIRKHAM,KIRKHAM,KKM,Kirkham & Wesham Rail Station,"",U,341925,432650,2003-11-04T00:00:00,2009-10-16T14:36:48,2,rev,53.7869285701, -2.8829376626
9100YATTON,YATTON,YAT,Yatton Rail Station,"",U,342500,166100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.3910100893, -2.8277833431
9100NEWLANE,NEWLANE,NLN,New Lane Rail Station,"",U,342690,413140,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.611676421, -2.8677150822
9100KEITH,KEITH,KEH,Keith Rail Station,"",U,343000,851600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,57.5508815659, -2.9540692665
9100HUNTSX,HUNTSX,HNX,Hunts Cross Rail Station,"",U,343139,385212,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.3607253407, -2.8558609579
9100CRAVENA,CRAVENA,CRV,Craven Arms Rail Station,"",U,343175,283060,2003-11-04T00:00:00,2011-02-28T15:20:24,2,rev,52.4425511842, -2.8374211059
9100ROBY,ROBY,ROB,Roby Rail Station,"",U,343200,390700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4100553223, -2.8559333314
9100MORCAME,MORCAME,MCM,Morecambe Rail Station,"",U,343210,464170,2003-11-04T00:00:00,2009-01-19T13:00:36,4,rev,54.0703284997, -2.8693058453
9100STNLWAT,STNLWAT,SNT,Stanlow & Thornton Rail Station,"",U,343950,376040,2005-03-18T00:00:00,2011-03-24T17:35:58,2,rev,53.2783765388, -2.8420514589
9100HUYTON,HUYTON,HUY,Huyton Rail Station,"",U,344060,390650,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4096981525, -2.8429886413
9100BRSCGHB,BRSCGHB,BCB,Burscough Bridge Rail Station,"",U,344457,412406,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.6052706223, -2.8408791461
9100BRSCGHJ,BRSCGHJ,BCJ,Burscough Junction Rail Station,"",U,344465,411545,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.5975334888, -2.8406044888
9100LNGNDRY,LNGNDRY,LND,Longniddry Rail Station,"",U,344660,676300,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,55.9764783228, -2.8883472596
9100HALW,HALW,HED,Halewood Rail Station,"",U,344856,385611,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.3644936533, -2.8301342149
9100LEUCHRS,LEUCHRS,LEU,Leuchars Rail Station,"",U,344900,720670,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.3750925172, -2.8937163252
9100CRKRN,CRKRN,CKN,Crewkerne Rail Station,"",U,345320,108515,2003-11-04T00:00:00,2010-07-26T14:38:42,2,rev,50.8735260536, -2.7784973275
9100BARELA,BARELA,BAR,Bare Lane Rail Station,"",U,345439,464613,2003-11-04T00:00:00,2009-01-19T13:00:36,2,rev,54.0745502872, -2.8353285199
9100CSTR,CSTR,CTT,Church Stretton Rail Station,"",U,345585,293588,2003-11-04T00:00:00,2008-03-31T16:18:25,2,rev,52.5374347501, -2.8036939757
9100INEL,INEL,INE,Ince & Elton Rail Station,"",U,345650,375825,2005-04-04T00:00:00,2010-10-13T15:31:21,2,rev,53.2766213459, -2.8165221852
9100STOW,STOW,SOI,Stow Rail Station,"",U,345662,644668,2015-03-31T11:04:00,2015-03-31T11:04:00,1,rev,55.6924175451, -2.8659523944
9100ARNSIDE,ARNSIDE,ARN,Arnside Rail Station,"",U,346070,478870,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.2027369524, -2.8282411629
9100SEVTNLJ,SEVTNLJ,STJ,Severn Tunnel Junction Rail Station,"",U,346200,187600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.5846753669, -2.777896695
9100SALWICK,SALWICK,SLW,Salwick Rail Station,"",U,346260,432000,2005-04-04T00:00:00,2011-02-07T18:49:18,2,rev,53.781554319, -2.8170354918
9100BRFRY,BRFRY,BYF,Broughty Ferry Rail Station,"",U,346300,730900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.467149407, -2.8731557887
9100RUFDORD,RUFDORD,RUF,Rufford Rail Station,"",U,346680,415630,2005-04-04T00:00:00,2011-02-07T18:49:18,2,rev,53.6344771165, -2.8078404066
9100WETHERL,WETHERL,WRL,Wetheral Rail Station,"",U,346740,554660,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.8838456329, -2.8317175358
9100HOSCAR,HOSCAR,HSC,Hoscar Rail Station,"",U,346860,411545,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.5977824276, -2.8044204789
9100STAVELY,STAVELY,SVL,Staveley Rail Station,"",U,346905,498090,2005-04-04T00:00:00,2011-03-07T15:31:51,2,rev,54.3755397414, -2.8188650127
9100PRESCOT,PRESCOT,PSC,Prescot Rail Station,"",U,346990,392160,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.4235727522, -2.7991706418
9100WHISTON,WHISTON,WHN,Whiston Rail Station,"",U,347160,391080,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4138830477, -2.7964313384
9100LANCSTR,LANCSTR,LAN,Lancaster Rail Station,"",U,347230,461720,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,54.0487386625, -2.8074539872
9100CDCOT,CDCOT,CDT,Caldicot Rail Station,"",U,347400,187600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.5847886548, -2.7605785503
9100SDAL,SDAL,SVR,Silverdale Rail Station,"",U,347620,475200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.1699177481, -2.8038415221
9100RNFD,RNFD,RNF,Rainford Rail Station,"",U,347750,402560,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.5171200074, -2.7894686817
9100NAILSEA,NAILSEA,NLS,Nailsea & Backwell Rail Station,"",U,347900,169200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4194043932, -2.750638165
9100ECPK,ECPK,ECL,Eccleston Park Rail Station,"",U,348270,392950,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4308004759, -2.7800407784
9100BALMOSS,BALMOSS,BSI,Balmossie Rail Station,"",U,348417,731698,2003-11-04T00:00:00,2007-10-11T16:51:10,2,rev,56.4745544268, -2.8389594192
9100HOUGHGR,HOUGHGR,HGN,Hough Green Rail Station,"",U,348530,386450,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.3724056855, -2.7750665578
9100HELSBY,HELSBY,HSB,Helsby Rail Station,"",U,348670,375635,2003-11-04T00:00:00,2011-03-24T17:35:58,2,rev,53.2752149638, -2.7712062956
9100CROT,CROT,CSO,Croston Rail Station,"",U,348710,419290,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.6675742668, -2.7777477556
9100PARBOLD,PARBOLD,PBL,Parbold Rail Station,"",U,349080,410740,2005-03-17T00:00:00,2011-02-07T18:49:18,2,rev,53.5907686118, -2.7707477548
9100RHIL,RHIL,RNH,Rainhill Rail Station,"",U,349160,391420,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.4171359422, -2.7663996705
9100GALASLS,GALASLS,GAL,Galashiels Rail Station,"",U,349278,636380,2015-03-31T11:04:00,2015-03-31T11:04:00,1,rev,55.618348945, -2.8069043382
9100SHRWBY,SHRWBY,SHR,Shrewsbury Rail Station,"",U,349445,312960,2003-11-04T00:00:00,2010-02-16T14:55:30,3,rev,52.7119413175, -2.749759506
9100THHT,THHT,THH,Thatto Heath Rail Station,"",U,349650,393580,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4365966678, -2.7593735619
9100CRNF,CRNF,CNF,Carnforth Rail Station,"",U,349700,470700,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,54.1296866595, -2.7712312791
9100MONIFTH,MONIFTH,MON,Monifieth Rail Station,"",U,349700,732300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.4801011269, -2.8182514848
9100LEOMNST,LEOMNST,LEO,Leominster Rail Station,"",U,350210,258860,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,52.2256915912, -2.730340766
9100BNSD,BNSD,BUD,Burneside (Cumbria) Rail Station,"",U,350270,495765,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.3549872461, -2.7666793226
9100YORTON,YORTON,YRT,Yorton Rail Station,"",U,350454,323744,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.8089705446, -2.736458295
9100ARMTHWT,ARMTHWT,AWT,Armathwaite Rail Station,"",U,350475,546340,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.8094705871, -2.7720762415
9100RUNCORN,RUNCORN,RUN,Runcorn Rail Station,"",U,350874,382676,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,53.3387090613, -2.7392524151
9100UPHOLND,UPHOLND,UPL,Upholland Rail Station,"",U,350950,403780,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.5283938559, -2.7414050505
9100DREMJ,DREMJ,DRM,Drem Rail Station,"",U,351080,679410,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.0051170654, -2.7860534175
9100PNTH,PNTH,PNR,Penrith North Lakes Rail Station,"",U,351145,529900,2003-11-04T00:00:00,2011-03-07T15:31:51,4,rev,54.6618111812, -2.7588851525
9100MLDSWTH,MLDSWTH,MLD,Mouldsworth Rail Station,"",U,351220,370780,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.2318188478, -2.7322232144
9100WIDNES,WIDNES,WID,Widnes Rail Station,"",U,351300,387100,2003-11-04T00:00:00,2007-02-13T17:06:21,5,rev,53.3785111245, -2.7335372039
9100LUDLOW,LUDLOW,LUD,Ludlow Rail Station,"",U,351335,275045,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.3712898598, -2.7162155608
9100HEREFRD,HEREFRD,HFD,Hereford Rail Station,"",U,351543,240546,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.0611692914, -2.7082118767
9100AVONMTH,AVONMTH,AVN,Avonmouth Rail Station,"",U,351544,178168,2003-11-04T00:00:00,2009-01-19T13:00:36,2,rev,51.5003586482, -2.6994701634
9100STHLNSC,STHLNSC,SNH,St Helens Central Rail Station,"",U,351600,395400,2003-11-04T00:00:00,2010-07-29T14:57:41,4,rev,53.4531374207, -2.7303039117
9100WEMM,WEMM,WEM,Wem Rail Station,"",U,351750,329010,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.8564224306, -2.7180138594
9100SADWRD,SADWRD,SAR,St Andrews Road Rail Station,"",U,351776,179546,2005-04-04T00:00:00,2009-01-19T13:00:36,2,rev,51.5127676823, -2.6963176571
9100FRDSHM,FRDSHM,FRD,Frodsham Rail Station,"",U,351870,377895,2003-11-04T00:00:00,2011-03-24T17:35:58,2,rev,53.2958284679, -2.7235668244
9100LEGR,LEGR,LEG,Lea Green Rail Station,"",U,351924,392469,2003-11-04T00:00:00,2011-02-17T15:11:32,2,rev,53.4268240445, -2.7249767465
9100KENDAL,KENDAL,KEN,Kendal Rail Station,"",U,352000,493200,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,54.3321036266, -2.7396488466
9100TWDBANK,TWDBANK,TWB,Tweedbank Rail Station,"",U,352246,634943,2015-03-31T11:04:00,2015-03-31T11:04:00,1,rev,55.6057393628, -2.7595353637
9100APLYBDG,APLYBDG,APB,Appley Bridge Rail Station,"",U,352475,409360,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.5786855814, -2.7192513076
9100SHAMPTN,SHAMPTN,SHH,Shirehampton Rail Station,"",U,352929,176374,2003-11-04T00:00:00,2009-01-13T11:56:59,2,rev,51.4843469177, -2.6792781047
9100ORRELL,ORRELL,ORR,Orrell Rail Station,"",U,353111,403973,2005-04-04T00:00:00,2009-01-05T10:12:59,2,rev,53.530325904, -2.7088376683
9100OXENHLM,OXENHLM,OXN,Oxenholme Lake District Rail Station,"",U,353125,490165,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.3049347745, -2.7218718643
9100PRST,PRST,PRE,Preston Rail Station,"",U,353409,429177,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.7568736745, -2.7081248286
9100HNTL,HNTL,HNT,Huntly Rail Station,"",U,353537,839618,2003-11-04T00:00:00,2010-02-25T14:55:29,2,rev,57.4444716353, -2.7757412945
9100STHLNSJ,STHLNSJ,SHJ,St Helens Junction Rail Station,"",U,353574,393222,2003-11-04T00:00:00,2008-11-17T19:06:08,2,rev,53.4337400237, -2.7002586912
9100CHEPSTW,CHEPSTW,CPW,Chepstow Rail Station,"",U,353600,193700,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,51.6401793133, -2.6719110922
9100PREES,PREES,PRS,Prees Rail Station,"",U,353705,333763,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.8993178144, -2.6896604773
9100SVRNBCH,SVRNBCH,SVB,Severn Beach Rail Station,"",U,354033,184781,2003-11-04T00:00:00,2009-01-19T13:00:36,2,rev,51.560023655, -2.6644812454
9100GATHRST,GATHRST,GST,Gathurst Rail Station,"",U,354100,407200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.5594164707, -2.694392781
9100BRRYLNK,BRRYLNK,BYL,Barry Links Rail Station,"",U,354200,733700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.4931375583, -2.7454472508
9100NBERWCK,NBERWCK,NBW,North Berwick Rail Station,"",U,354590,685150,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,56.0570302209, -2.7307472989
9100LEYLAND,LEYLAND,LEY,Leyland Rail Station,"",U,354730,422710,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.6988690686, -2.6871416367
9100LSTH,LSTH,LOH,Lostock Hall Rail Station,"",U,354735,425535,2005-04-04T00:00:00,2011-02-07T18:49:18,2,rev,53.7242588593, -2.6874800806
9100LAZKRKO,LAZKRKO,LZB,Lazonby & Kirkoswald Rail Station,"",U,354835,539725,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.7504423613, -2.7032136037
9100SEMILLS,SEMILLS,SML,Sea Mills Rail Station,"",U,354961,175871,2005-04-04T00:00:00,2009-01-13T11:56:59,2,rev,51.4799904425, -2.6499531782
9100WCHR,WCHR,WTC,Whitchurch (Shrops) Rail Station,"",U,354985,341400,2003-11-04T00:00:00,2011-09-30T14:47:28,3,rev,52.9680723073, -2.6716975313
9100BRMPTNC,BRMPTNC,BMP,Brampton (Cumbria) Rail Station,"",U,355055,559972,2003-11-04T00:00:00,2011-03-07T15:31:51,2,rev,54.9323952275, -2.7029523076
9100GARW,GARW,GSW,Garswood Rail Station,"",U,355500,399300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4885342343, -2.6721346367
9100DELAMER,DELAMER,DLM,Delamere Rail Station,"",U,355600,370400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.2287882936, -2.6665587536
9100PBRT,PBRT,PEM,Pemberton Rail Station,"",U,355662,403959,2005-04-04T00:00:00,2009-01-05T10:12:59,2,rev,53.5304214463, -2.6703543304
9100EUXT,EUXT,EBA,Euxton Balshaw Lane Rail Station,"",U,355688,418431,2003-11-04T00:00:00,2010-06-21T15:10:20,2,rev,53.6604940469, -2.6720207861
9100RUNCRNE,RUNCRNE,RUE,Runcorn East Rail Station,"",U,355760,381390,2003-11-04T00:00:00,2011-03-24T17:35:58,2,rev,53.3275817336, -2.6656977069
9100GOLFSTR,GOLFSTR,GOF,Golf Street Rail Station,"",U,355800,734200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.4977824375, -2.7195495703
9100CHORBUK,CHORBUK,BSV,Buckshaw Parkway Rail Station,"",U,356441,419855,2011-08-10T16:28:03,2011-08-10T16:28:03,0,new,53.6733558277, -2.6608267264
9100BMBRBDG,BMBRBDG,BMB,Bamber Bridge Rail Station,"",U,356500,425810,2003-11-04T00:00:00,2011-02-07T18:49:18,2,rev,53.7268807835, -2.6607719493
9100CNST,CNST,CAN,Carnoustie Rail Station,"",U,356600,734500,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,56.5005520159, -2.7066067008
9100PILNING,PILNING,PIL,Pilning Rail Station,"",U,356620,184380,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,51.5566244695, -2.6271165239
9100SANKEY,SANKEY,SNK,Sankey for Penketh Rail Station,"",U,356840,388600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.392475627, -2.6504695097
9100YOVILPM,YOVILPM,YVP,Yeovil Pen Mill Rail Station,"",U,357000,116300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.9445178485, -2.6134285854
9100YOVILJN,YOVILJN,YVJ,Yeovil Junction Rail Station,"",U,357050,114100,2003-11-04T00:00:00,2010-07-26T14:39:00,2,rev,50.9247392604, -2.6124572985
9100BRYN,BRYN,BYN,Bryn Rail Station,"",U,357165,400547,2003-11-04T00:00:00,2009-01-05T10:12:59,2,rev,53.4998801227, -2.6472139369
9100LWBY,LWBY,LGW,Langwathby Rail Station,"",U,357320,533460,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,54.6943634202, -2.6636891905
9100CLFDOWN,CLFDOWN,CFN,Clifton Down Rail Station,"",U,357600,174130,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4645414825, -2.6117434096
9100ERLSTWN,ERLSTWN,ERL,Earlestown Rail Station,"",U,357750,395120,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.451151143, -2.6376624607
9100PARSNST,PARSNST,PSN,Parson Street Rail Station,"",U,357849,170655,2005-04-04T00:00:00,2009-01-13T11:56:59,2,rev,51.4333162228, -2.6077452159
9100WIGANNW,WIGANNW,WGN,Wigan North Western Rail Station,"",U,358133,405411,2003-11-04T00:00:00,2009-01-05T10:12:59,2,rev,53.5436746706, -2.6332734056
9100WIGANWL,WIGANWL,WGW,Wigan Wallgate Rail Station,"",U,358140,405540,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.5448346342, -2.633185063
